Name,Price,Used For,Warranty,Transmission,Colour,Make Year,Features,Mileage,Engine (CC),Fuel,Kilometer Run,Types
CBZ Extreme,45000,,,Manual,Black,1234,,45,150,Petrol,123456,Standard
Fz 250,200000,personal,,Manual,black,2019,,30,250,Petrol,13750,Sport
Honda CBR 250R,400000,,,Automatic,Silver,2000,,,250,Petrol,3000,Sport
bike on sale,200000,,company,Automatic,orange,2021,,30,250,Petrol,9000,Sport
Super spender bike on sale ,125000,,,Manual,,2017,,55,125,Petrol,,Standard
 Yamaha ZR Street Rally 113cc,125000,,,Automatic,,2018,,,113,Petrol,18821,Scooty
Yamaha FZS V2 2021,320000,6 months,Yes,Automatic,Blue,2021,,50,150,Petrol,5500,Sport
Yatri P-1 Electric Motorcycle on sale,530000,,,Automatic,vulcan/black,2022,,,250,Electric,4000,Dirt
New Model Electric Mini scooter On Sale,85000,,1 year,Automatic,,2023,,50,500,Electric,,Scooty
Pulsar 180,30000,years,no warrenty,Manual,,2009,,30-35,180,Petrol,42000,Sport
Crossfire Tracker 249  Not Ridden Much,225000,5 months,,Manual,Black.Grey,2021,Beautiful torque and suspension ,34,249,Petrol,5560,Dirt
Electric Mini Scooter,85000,,,Automatic,,2022,,,,Electric,,Scooty
FZ 250 DUAL CHANNEL ABS ,200000,Personal ,1 year ,Manual,Black ,2022,Nothing happen ,35 +,250,Petrol,17000+,Standard
"KTM Duke 250
Model : 17
No Engine Sound",280000,5.5 ,One year Tyre ,Automatic,Black and white ,2018,Slipper clutch ,35,250,Petrol,45000,Sport
Mt-15 on sale ,370000,3 years,,Automatic,Navy Blue,2021,,35,155,Petrol,,Standard
Yamaha SZS Motorcycle  black,75000,Normal,,Automatic,Black,2014,Good condition ,50,153,Petrol,21000,Standard
Mt15 For Sale,300000,,,Manual,Black ,2020,,40,155,Petrol,25220,Sport
Pulsar 150,155000,4 years,No,Manual,Red & black,2018,,40-42km,150,Petrol,33000,Standard
Husqvarna Svartpilen / Exchange Crossfire /Cross X,560000,9 months ,,,,,,,250,,3000,Standard
Vespa 125,130000,2 year,,,,2018,Electric Start Alloy Wheels Tubeless Tyres Anti-lock Braking (ABS) Mono Suspension Split Seat Low Fuel Indicator,40,125,,11000,Scooty
New Electric Scooter,99999,12 days,,,,2018,Electric Start Alloy Wheels Tubeless Tyres LED Tail Light,60,100,,60,Scooty
Suzuki Gixxer 155cc 2015model,120000,4years,unlimited,,,2015,Electric Start Alloy Wheels Tubeless Tyres Digital Display Panel Projected Headlight LED Tail Light Front Disc Brake Rear Disc Brake Anti-lock Braking (ABS) Mono Suspension Split Seat Low Fuel Indicator Tripmeter,37,160,,25786,Sports
Pulsar 220 Urgent Sale,158000,2 years,,,,2016,Electric Start Alloy Wheels Tubeless Tyres Digital Display Panel Projected Headlight LED Tail Light Front Disc Brake Rear Disc Brake Anti-lock Braking (ABS) Mono Suspension Split Seat Low Fuel Indicator Tripmeter,35,220,,22000,Sports
Ace British 400 On Sale,250000,,,,,2016,Electric Start Front Disc Brake,30,400,,16000,Standard
Mt 15 bike,220000,,No,Manual,blue,2019,Abs vva ,45,155,Petrol,20000,Sport
Yamaha Rey Zr,120000,transportation,1 year before its use,Manual,black and red,2,comfortable seat   comfortable handling   good mileage and no need for frequent servicing,45,125,Petrol,22730,Scooty
Benelli TNT 300 ABS,500000,4 Years,No Warranty,Manual,Red,2018,Duel Channel ABS,,300,Petrol,8829,Sport
Tvs Aapache Bike,335000,Office to home ,Xaina ,Manual,Red ,01,Good for off road ,40,200,Petrol,78247,Sport
TVS NTORQ 125cc with embossed number ,175000,Personal ,1,Automatic,Red,2021,Smart ,35,125,Petrol,8000,Scooty
Pulsar Bike On Sale,122000,General transportation ,No,Automatic,Red,2016,The Bajaj Pulsar 150 is powered by a 149.5 cc air-cooled engine which produces of power. It has a fuel tank of 15 L and a . ,40,150,Petrol,300000,Sport
Crf250l,1450000,,,Manual,Red,2019,,,250,Petrol,6000,Dirt
Royal Enfield Classic 350 for Sale!!!,350000,Personal,,Manual,Red,2014,,,346,Petrol,42804,Standard
pulsar 150 tw bike urgent sell,150000,2 yrs,,Manual,blue,2020,,,150,Petrol,11000,Sport
Fresh Dominar 400 CC for sale,420000,personal,,Manual,Matt Black,2019,,28,400,Petrol,18300,Sport
